	0	1
450	TCGA-AY-A71X-01A-12R-A37K-07	TCGA_Tumor
451	TCGA-AA-A01Z-01A-11R-A083-07	TCGA_Tumor
452	TCGA-AA-3509-01A-01R-1410-07	TCGA_Tumor
453	TCGA-AY-6196-01A-11R-1723-07	TCGA_Tumor
454	TCGA-F4-6856-01A-11R-1928-07	TCGA_Tumor
455	TCGA-NH-A50T-01A-11R-A28H-07	TCGA_Tumor
456	TCGA-D5-5539-01A-01R-1653-07	TCGA_Tumor
457	TCGA-G4-6628-01A-11R-1839-07	TCGA_Tumor
458	TCGA-CM-5861-01A-01R-1653-07	TCGA_Tumor
459	TCGA-NH-A6GB-01A-11R-A37K-07	TCGA_Tumor
460	TCGA-G4-6293-01A-11R-1723-07	TCGA_Tumor
461	TCGA-NH-A8F8-01A-72R-A41B-07	TCGA_Tumor
462	TCGA-AZ-6608-01A-11R-1839-07	TCGA_Tumor
463	TCGA-DM-A1HA-01A-11R-A155-07	TCGA_Tumor
464	TCGA-F4-6703-01A-11R-1839-07	TCGA_Tumor
465	TCGA-CA-5256-01A-01R-1410-07	TCGA_Tumor
466	TCGA-CM-6678-01A-11R-1839-07	TCGA_Tumor
467	TCGA-G4-6625-01A-21R-1774-07	TCGA_Tumor
468	TCGA-CM-6676-01A-11R-1839-07	TCGA_Tumor
469	TCGA-AZ-5407-01A-01R-1723-07	TCGA_Tumor
470	TCGA-D5-6531-01A-11R-1723-07	TCGA_Tumor
471	TCGA-F4-6460-01A-11R-1774-07	TCGA_Tumor
472	TCGA-NH-A8F7-01A-11R-A41B-07	TCGA_Tumor
473	TCGA-AZ-4682-01B-01R-A32Z-07	TCGA_Tumor
474	TCGA-AA-3526-01A-02R-A32Z-07	TCGA_Tumor
475	TCGA-A6-6142-01A-11R-1774-07	TCGA_Tumor
476	TCGA-A6-2682-01A-01R-1410-07	TCGA_Tumor
477	TCGA-D5-6538-01A-11R-1723-07	TCGA_Tumor
478	TCGA-F4-6459-01A-11R-1774-07	TCGA_Tumor
479	TCGA-A6-6649-01A-11R-1774-07	TCGA_Tumor
480	TCGA-CM-6163-01A-11R-1653-07	TCGA_Tumor
481	TCGA-CM-6165-01A-11R-1653-07	TCGA_Tumor
482	TCGA-G4-6315-01A-11R-1723-07	TCGA_Tumor
483	TCGA-G4-6302-01A-11R-1723-07	TCGA_Tumor
484	TCGA-AZ-6603-01A-11R-1839-07	TCGA_Tumor
485	TCGA-CM-6172-01A-11R-1653-07	TCGA_Tumor
486	TCGA-A6-A565-01A-31R-A28H-07	TCGA_Tumor
487	TCGA-QL-A97D-01A-12R-A41B-07	TCGA_Tumor
488	TCGA-D5-6530-01A-11R-1723-07	TCGA_Tumor
489	TCGA-DM-A28E-01A-11R-A32Y-07	TCGA_Tumor
490	TCGA-QG-A5YV-01A-11R-A28H-07	TCGA_Tumor
491	TCGA-CK-6748-01A-11R-1839-07	TCGA_Tumor
492	TCGA-DM-A1DA-01A-11R-A155-07	TCGA_Tumor
493	TCGA-AZ-6598-01A-11R-1774-07	TCGA_Tumor
494	TCGA-A6-6137-01A-11R-1774-07	TCGA_Tumor
495	TCGA-F4-6806-01A-11R-1839-07	TCGA_Tumor
496	TCGA-CK-6747-01A-11R-1839-07	TCGA_Tumor
497	TCGA-CK-5913-01A-11R-1653-07	TCGA_Tumor
498	TCGA-CK-4948-01B-11R-1653-07	TCGA_Tumor
499	TCGA-A6-5664-01A-21R-1839-07	TCGA_Tumor
500	TCGA-A6-2684-01A-01R-A278-07	TCGA_Tumor
501	TCGA-A6-6648-01A-11R-1774-07	TCGA_Tumor
502	TCGA-D5-6924-01A-11R-1928-07	TCGA_Tumor
503	TCGA-AZ-6599-01A-11R-1774-07	TCGA_Tumor
504	TCGA-CA-5797-01A-01R-1653-07	TCGA_Tumor
505	TCGA-D5-6931-01A-11R-1928-07	TCGA_Tumor
506	TCGA-CM-6677-01A-11R-1839-07	TCGA_Tumor
507	TCGA-CA-6715-01A-21R-1839-07	TCGA_Tumor
508	TCGA-5M-AAT4-01A-11R-A41B-07	TCGA_Tumor
509	TCGA-NH-A6GA-01A-11R-A37K-07	TCGA_Tumor
510	TCGA-CM-4747-01A-01R-1410-07	TCGA_Tumor
511	TCGA-A6-2677-01A-01R-A278-07	TCGA_Tumor
512	TCGA-AA-3685-01A-02R-A32Z-07	TCGA_Tumor
513	TCGA-D5-6533-01A-11R-1723-07	TCGA_Tumor
514	TCGA-D5-5540-01A-01R-1653-07	TCGA_Tumor
515	TCGA-CM-5862-01A-01R-1653-07	TCGA_Tumor
516	TCGA-A6-A5ZU-01A-11R-A28H-07	TCGA_Tumor
517	TCGA-CM-6162-01A-11R-1653-07	TCGA_Tumor
518	TCGA-DM-A28F-01A-11R-A32Y-07	TCGA_Tumor
519	TCGA-CM-6675-01A-11R-1839-07	TCGA_Tumor
520	TCGA-QG-A5YW-01A-11R-A28H-07	TCGA_Tumor
521	TCGA-AU-3779-01A-01R-1723-07	TCGA_Tumor
522	TCGA-AZ-6607-01A-11R-1839-07	TCGA_Tumor
523	TCGA-DM-A28K-01A-21R-A32Y-07	TCGA_Tumor
524	TCGA-CM-4744-01A-01R-A32Z-07	TCGA_Tumor
525	TCGA-AU-6004-01A-11R-1723-07	TCGA_Tumor
526	TCGA-AD-6964-01A-11R-1928-07	TCGA_Tumor
527	TCGA-AA-3655-01A-02R-1723-07	TCGA_Tumor
528	TCGA-NH-A50V-01A-11R-A28H-07	TCGA_Tumor
529	TCGA-SS-A7HO-01A-21R-A37K-07	TCGA_Tumor
530	TCGA-CA-5796-01A-01R-1653-07	TCGA_Tumor
531	TCGA-D5-6930-01A-11R-1928-07	TCGA_Tumor
532	TCGA-G4-6323-01A-11R-1723-07	TCGA_Tumor
533	TCGA-AZ-5403-01A-01R-1653-07	TCGA_Tumor
534	TCGA-A6-5660-01A-01R-1653-07	TCGA_Tumor
535	TCGA-A6-2684-01A-01R-1410-07	TCGA_Tumor
536	TCGA-CM-6167-01A-11R-1653-07	TCGA_Tumor
537	TCGA-DM-A1D6-01A-21R-A155-07	TCGA_Tumor
538	TCGA-A6-5656-01A-21R-A278-07	TCGA_Tumor
539	TCGA-G4-6295-01A-11R-1723-07	TCGA_Tumor
540	TCGA-AA-3713-01A-21R-1723-07	TCGA_Tumor
541	TCGA-QG-A5YX-01A-11R-A28H-07	TCGA_Tumor
542	TCGA-A6-5666-01A-01R-1653-07	TCGA_Tumor
543	TCGA-AD-6890-01A-11R-1928-07	TCGA_Tumor
544	TCGA-DM-A1DB-01A-11R-A155-07	TCGA_Tumor
545	TCGA-G4-6588-01A-11R-1774-07	TCGA_Tumor
546	TCGA-CA-5254-01A-21R-1839-07	TCGA_Tumor
547	TCGA-CM-6679-01A-11R-1839-07	TCGA_Tumor
548	TCGA-F4-6809-01A-11R-1839-07	TCGA_Tumor
549	TCGA-CA-6718-01A-11R-1839-07	TCGA_Tumor
550	TCGA-D5-6898-01A-11R-1928-07	TCGA_Tumor
551	TCGA-QG-A5Z2-01A-11R-A28H-07	TCGA_Tumor
552	TCGA-DM-A1HB-01A-21R-A180-07	TCGA_Tumor
553	TCGA-CA-6717-01A-11R-1839-07	TCGA_Tumor
554	TCGA-G4-6322-01A-11R-1723-07	TCGA_Tumor
555	TCGA-AY-6386-01A-21R-1723-07	TCGA_Tumor
556	TCGA-F4-6855-01A-11R-1928-07	TCGA_Tumor
557	TCGA-A6-6781-01A-22R-A278-07	TCGA_Tumor
558	TCGA-CM-6166-01A-11R-1653-07	TCGA_Tumor
559	TCGA-CM-5860-01A-01R-1653-07	TCGA_Tumor
560	TCGA-CM-6161-01A-11R-1653-07	TCGA_Tumor
561	TCGA-D5-6536-01A-11R-1723-07	TCGA_Tumor
562	TCGA-D5-6922-01A-11R-1928-07	TCGA_Tumor
563	TCGA-CA-6719-01A-11R-1839-07	TCGA_Tumor
564	TCGA-AZ-6600-01A-11R-1774-07	TCGA_Tumor
565	TCGA-A6-4105-01A-02R-1774-07	TCGA_Tumor
566	TCGA-AY-6197-01A-11R-1723-07	TCGA_Tumor
567	TCGA-DM-A285-01A-11R-A16W-07	TCGA_Tumor
568	TCGA-A6-6651-01A-21R-1839-07	TCGA_Tumor
569	TCGA-G4-6303-01A-11R-1774-07	TCGA_Tumor
570	TCGA-AA-3712-01A-21R-1723-07	TCGA_Tumor
571	TCGA-NH-A5IV-01A-42R-A37K-07	TCGA_Tumor
572	TCGA-A6-5656-01A-21R-1839-07	TCGA_Tumor
573	TCGA-D5-6535-01A-11R-1723-07	TCGA_Tumor
574	TCGA-F4-6463-01A-11R-1723-07	TCGA_Tumor
575	TCGA-G4-6307-01A-11R-1723-07	TCGA_Tumor
576	TCGA-AA-3511-01A-21R-1839-07	TCGA_Tumor
577	TCGA-A6-6780-01A-11R-A278-07	TCGA_Tumor
578	TCGA-AA-3663-01A-01R-1723-07	TCGA_Tumor
579	TCGA-CM-6170-01A-11R-1653-07	TCGA_Tumor
580	TCGA-AZ-6606-01A-11R-1839-07	TCGA_Tumor
581	TCGA-5M-AAT5-01A-21R-A41B-07	TCGA_Tumor
582	TCGA-A6-6138-01A-11R-1774-07	TCGA_Tumor
583	TCGA-A6-6780-01A-11R-1839-07	TCGA_Tumor
584	TCGA-AD-6889-01A-11R-1928-07	TCGA_Tumor
585	TCGA-QG-A5Z1-01A-11R-A28H-07	TCGA_Tumor
586	TCGA-AZ-6601-01A-11R-1774-07	TCGA_Tumor
587	TCGA-D5-6932-01A-11R-1928-07	TCGA_Tumor
588	TCGA-CM-5348-01A-21R-1723-07	TCGA_Tumor
589	TCGA-CK-4951-01A-01R-1410-07	TCGA_Tumor
590	TCGA-A6-3810-01A-01R-A278-07	TCGA_Tumor
591	TCGA-G4-6626-01A-11R-1774-07	TCGA_Tumor
592	TCGA-A6-A56B-01A-31R-A28H-07	TCGA_Tumor
593	TCGA-4T-AA8H-01A-11R-A41B-07	TCGA_Tumor
594	TCGA-G4-6309-01A-21R-1839-07	TCGA_Tumor
595	TCGA-A6-6654-01A-21R-1839-07	TCGA_Tumor
596	TCGA-A6-6650-01A-11R-A278-07	TCGA_Tumor
597	TCGA-AA-3495-01A-01R-1410-07	TCGA_Tumor
598	TCGA-AA-A01P-01A-21R-A083-07	TCGA_Tumor
599	TCGA-AM-5821-01A-01R-1653-07	TCGA_Tumor
600	TCGA-CK-4952-01A-01R-1723-07	TCGA_Tumor
601	TCGA-AA-A02Y-01A-43R-A32Y-07	TCGA_Tumor
602	TCGA-A6-5661-01A-01R-1653-07	TCGA_Tumor
603	TCGA-AM-5820-01A-01R-1653-07	TCGA_Tumor
604	TCGA-CK-4950-01A-01R-1723-07	TCGA_Tumor
605	TCGA-AA-3662-01A-01R-1723-07	TCGA_Tumor
606	TCGA-G4-6627-01A-11R-1774-07	TCGA_Tumor
607	TCGA-A6-6653-01A-11R-1774-07	TCGA_Tumor
608	TCGA-F4-6808-01A-11R-1839-07	TCGA_Tumor
609	TCGA-A6-2674-01A-02R-A278-07	TCGA_Tumor
610	TCGA-A6-6141-01A-11R-1774-07	TCGA_Tumor
611	TCGA-AD-5900-01A-11R-1653-07	TCGA_Tumor
612	TCGA-CA-6716-01A-11R-1839-07	TCGA_Tumor
613	TCGA-G4-6294-01A-11R-1774-07	TCGA_Tumor
614	TCGA-A6-2685-01A-01R-1410-07	TCGA_Tumor
615	TCGA-G4-6311-01A-11R-1723-07	TCGA_Tumor
616	TCGA-D5-6927-01A-21R-1928-07	TCGA_Tumor
617	TCGA-AA-3506-01A-01R-1410-07	TCGA_Tumor
618	TCGA-A6-5665-01A-01R-1653-07	TCGA_Tumor
619	TCGA-F4-6461-01A-11R-1774-07	TCGA_Tumor
620	TCGA-AY-A54L-01A-11R-A28H-07	TCGA_Tumor
621	TCGA-AY-A69D-01A-11R-A37K-07	TCGA_Tumor
622	TCGA-CK-6746-01A-11R-1839-07	TCGA_Tumor
623	TCGA-D5-6539-01A-11R-1723-07	TCGA_Tumor
624	TCGA-AZ-4614-01A-01R-1410-07	TCGA_Tumor
625	TCGA-CK-5914-01A-11R-1653-07	TCGA_Tumor
626	TCGA-CM-6674-01A-11R-1839-07	TCGA_Tumor
627	TCGA-G4-6314-01A-11R-1723-07	TCGA_Tumor
628	TCGA-CK-5915-01A-11R-1653-07	TCGA_Tumor
629	TCGA-G4-6586-01A-11R-1774-07	TCGA_Tumor
630	TCGA-DM-A28C-01A-11R-A32Y-07	TCGA_Tumor
631	TCGA-A6-5662-01A-01R-1653-07	TCGA_Tumor
632	TCGA-CK-6751-01A-11R-1839-07	TCGA_Tumor
633	TCGA-DM-A1D9-01A-11R-A155-07	TCGA_Tumor
634	TCGA-CM-5344-01A-21R-1723-07	TCGA_Tumor
635	TCGA-DM-A0X9-01A-11R-A155-07	TCGA_Tumor
636	TCGA-CA-5255-01A-11R-1839-07	TCGA_Tumor
637	TCGA-RU-A8FL-01A-11R-A37K-07	TCGA_Tumor
638	TCGA-A6-5659-01A-01R-1653-07	TCGA_Tumor
639	TCGA-DM-A28H-01A-11R-A16W-07	TCGA_Tumor
640	TCGA-CM-4751-01A-02R-1839-07	TCGA_Tumor
641	TCGA-5M-AATE-01A-11R-A41B-07	TCGA_Tumor
642	TCGA-D5-6529-01A-11R-1774-07	TCGA_Tumor
643	TCGA-3L-AA1B-01A-11R-A37K-07	TCGA_Tumor
644	TCGA-A6-6650-01A-11R-1774-07	TCGA_Tumor
645	TCGA-AY-A8YK-01A-11R-A41B-07	TCGA_Tumor
646	TCGA-A6-5667-01A-21R-1723-07	TCGA_Tumor
647	TCGA-AD-6895-01A-11R-1928-07	TCGA_Tumor
648	TCGA-CM-6168-01A-11R-1653-07	TCGA_Tumor
649	TCGA-G4-6310-01A-11R-1723-07	TCGA_Tumor
650	TCGA-CK-4947-01B-11R-1653-07	TCGA_Tumor
651	TCGA-AA-A01X-01A-21R-A083-07	TCGA_Tumor
652	TCGA-DM-A28G-01A-11R-A16W-07	TCGA_Tumor
653	TCGA-F4-6807-01A-11R-1839-07	TCGA_Tumor
654	TCGA-AZ-4315-01A-01R-1410-07	TCGA_Tumor
655	TCGA-AA-3496-01A-21R-1839-07	TCGA_Tumor
656	TCGA-F4-6569-01A-11R-1774-07	TCGA_Tumor
657	TCGA-A6-5659-01A-01R-A278-07	TCGA_Tumor
658	TCGA-F4-6805-01A-11R-1839-07	TCGA_Tumor
659	TCGA-CM-5868-01A-01R-1653-07	TCGA_Tumor
660	TCGA-AD-6899-01A-11R-1928-07	TCGA_Tumor
661	TCGA-AA-3492-01A-01R-1410-07	TCGA_Tumor
662	TCGA-CM-6171-01A-11R-1653-07	TCGA_Tumor
663	TCGA-AZ-6605-01A-11R-1839-07	TCGA_Tumor
664	TCGA-D5-6537-01A-11R-1723-07	TCGA_Tumor
